"Index" "FTSE.Close" "GSPC.Close" "NDX.Close" "N225.Close" "MERV.Close"
2008-06-26 5518.200195 1283.150024 1855.390015 13822.320312 2072.47998
2008-06-27 5530 1278.380005 1855.719971 13544.360352 2093.01001
2008-06-30 5625.899902 1280 1837.089966 13481.379883 2107.870117
2008-07-01 5479.899902 1284.910034 1862.709961 13463.200195 2095.120117
2008-07-02 5426.299805 1261.52002 1816.150024 13286.370117 2033.030029
2008-07-03 5476.600098 1262.900024 1816.349976 13265.400391 1998.369995
2008-07-04 5412.799805 NA NA 13237.889648 2006.439941
2008-07-07 5512.700195 1252.310059 1826.930054 13360.040039 1955.329956
2008-07-08 5440.5 1273.699951 1871.280029 13033.099609 1947.780029
2008-07-09 5529.600098 1244.689941 1819.180054 13052.129883 NA
2008-07-10 5406.799805 1253.390015 1839.569946 13067.209961 1940.150024
2008-07-11 5261.600098 1239.48999 1810.880005 13039.69043 1906.52002
2008-07-14 5300.399902 1228.300049 1798.030029 13010.160156 1922.01001
2008-07-15 5171.899902 1214.910034 1798.349976 12754.55957 1878.829956
2008-07-16 5150.600098 1245.359985 1843.869995 12760.799805 1877.430054
2008-07-17 5286.299805 1260.319946 1853.469971 12887.950195 1893.430054
2008-07-18 5376.399902 1260.680054 1823.22998 12803.700195 1907.109985
2008-07-21 5404.299805 1260 1819.76001 NA 1981.76001
2008-07-22 5364.200195 1277 1821.619995 13184.959961 1956.77002
2008-07-23 5449.899902 1282.189941 1845.560059 13312.929688 1940.73999
2008-07-24 5362.299805 1252.540039 1816.97998 13603.30957 1901.880005
2008-07-25 5352.600098 1257.76001 1846.550049 13334.759766 1910.22998
2008-07-28 5312.600098 1234.369995 1802.98999 13353.780273 1922.72998
2008-07-29 5319.200195 1263.199951 1845.550049 13159.450195 1926.680054
2008-07-30 5420.700195 1284.26001 1852.800049 13367.790039 1949.839966
2008-07-31 5411.899902 1267.380005 1849.150024 13376.80957 1919.819946
2008-08-01 5354.700195 1260.310059 1826.560059 13094.589844 1884.060059
2008-08-04 5320.200195 1249.01001 1804.839966 12933.179688 1812.75
2008-08-05 5454.5 1284.880005 1869.76001 12914.660156 1809.150024
2008-08-06 5486.100098 1289.189941 1895.209961 13254.889648 1871.660034
2008-08-07 5477.5 1266.069946 1880.089966 13124.990234 1815.97998
2008-08-08 5489.200195 1296.319946 1926.22998 13168.410156 1776.660034
2008-08-11 5541.799805 1305.319946 1941.22998 13430.910156 1708.949951
2008-08-12 5534.5 1289.589966 1941.069946 13303.599609 1696.599976
2008-08-13 5448.600098 1285.829956 1942.02002 13023.049805 1742.930054
2008-08-14 5497.5 1292.930054 1964.380005 12956.799805 1737.939941
2008-08-15 5454.799805 1298.199951 1957.560059 13019.410156 1733.790039
2008-08-18 5450.200195 1278.599976 1932.699951 13165.450195 NA
2008-08-19 5320.399902 1266.689941 1908.680054 12865.049805 1727.780029
2008-08-20 5371.799805 1274.540039 1913.02002 12851.69043 1740.26001
2008-08-21 5370.200195 1277.719971 1906.73999 12752.209961 1746.119995
2008-08-22 5505.600098 1292.199951 1931.469971 12666.040039 1760.97998
2008-08-25 5505.600098 1266.839966 1889.719971 12878.660156 1744.73999
2008-08-26 5470.700195 1271.51001 1886.319946 12778.709961 1760.170044
2008-08-27 5528.200195 1281.660034 1900.300049 12752.959961 1779.73999
2008-08-28 5601.200195 1300.680054 1915.119995 12768.25 1777.050049
2008-08-29 5636.600098 1282.829956 1872.540039 13072.870117 1777.140015
2008-09-01 5602.799805 NA NA 12834.179688 1778.810059
2008-09-02 5620.700195 1277.579956 1850.140015 12609.469727 1757.939941
2008-09-03 5499.700195 1274.97998 1833.089966 12689.589844 1758.130005
2008-09-04 5362.100098 1236.829956 1774.780029 12557.660156 1694.599976
2008-09-05 5240.700195 1242.310059 1768.22998 12212.230469 1678.73999
2008-09-08 5446.299805 1267.790039 1762.949951 12624.459961 1668.209961
2008-09-09 5415.600098 1224.51001 1721.550049 12400.650391 1595.069946
2008-09-10 5366.200195 1232.040039 1738.069946 12346.629883 1604.839966
2008-09-11 5318.399902 1249.050049 1773.650024 12102.5 1613.23999
2008-09-12 5416.700195 1251.699951 1767.130005 12214.759766 1647.650024
2008-09-15 5204.200195 1192.699951 1705.459961 NA 1562.140015
2008-09-16 5025.600098 1213.599976 1724.079956 11609.719727 1571.780029
2008-09-17 4912.399902 1156.390015 1632.449951 11749.790039 1491.97998
2008-09-18 4880 1206.51001 1697.420044 11489.299805 1508.069946
2008-09-19 5311.299805 1255.079956 1745.060059 11920.860352 1662.52002
2008-09-22 5236.299805 1207.089966 1665.939941 12090.589844 1690.449951
2008-09-23 5136.100098 1188.219971 1648.400024 NA 1656.599976
2008-09-24 5095.600098 1185.869995 1661.329956 12115.030273 1655.810059
2008-09-25 5197 1209.180054 1687.550049 12006.530273 1707.97998
2008-09-26 5088.5 1213.27002 1672.040039 11893.160156 1692.400024
2008-09-29 4818.799805 1106.420044 1496.150024 11743.610352 1545.449951
2008-09-30 4902.5 1166.359985 1594.630005 11259.860352 1598.170044
2008-10-01 4959.600098 1161.060059 1563.800049 11368.259766 1605.680054
2008-10-02 4870.299805 1114.280029 1491.109985 11154.759766 1520.920044
2008-10-03 4980.299805 1099.22998 1470.839966 10938.139648 1512.709961
2008-10-06 4589.200195 1056.890015 1411.280029 10473.089844 1423.349976
2008-10-07 4605.200195 996.22998 1329.97998 10155.900391 1384.599976
2008-10-08 4366.700195 984.940002 1330.609985 9203.320312 1359.27002
2008-10-09 4313.799805 909.919983 1275.099976 9157.490234 1287.329956
2008-10-10 3932.100098 899.219971 1269.800049 8276.429688 1215.98999
2008-10-13 4256.899902 1003.349976 1429.540039 NA NA
2008-10-14 4394.200195 998.01001 1364.589966 9447.570312 1349.689941
2008-10-15 4079.600098 907.840027 1244.22998 9547.469727 1185.72998
2008-10-16 3861.399902 946.429993 1312.969971 8458.450195 1185.920044
2008-10-17 4063 940.549988 1311.719971 8693.820312 1216.02002
2008-10-20 4282.700195 985.400024 1352.76001 9005.589844 1175.920044
2008-10-21 4229.700195 955.049988 1283.430054 9306.25 1046.680054
2008-10-22 4040.899902 896.780029 1237.089966 8674.69043 940.820007
2008-10-23 4087.800049 908.109985 1239.160034 8460.980469 963.700012
2008-10-24 3883.399902 876.77002 1202.27002 7649.080078 890.27002
2008-10-27 3852.600098 848.919983 1169.780029 7162.899902 839.77002
2008-10-28 3926.399902 940.51001 1297.569946 7621.919922 895.059998
2008-10-29 4242.5 930.090027 1302.119995 8211.900391 918.450012
2008-10-30 4291.700195 954.090027 1333.939941 9029.759766 973.559998
2008-10-31 4377.299805 968.75 1334.780029 8576.980469 1010.789978
2008-11-03 4443.299805 966.299988 1334.75 NA 1057.619995
2008-11-04 4639.5 1005.75 1378.400024 9114.599609 1123.109985
2008-11-05 4530.700195 952.77002 1299.97998 9521.240234 1135.790039
2008-11-06 4272.399902 904.880005 1241.969971 8899.139648 NA
2008-11-07 4365 930.98999 1271.619995 8583 1096.599976
2008-11-10 4403.899902 919.210022 1251 9081.429688 1085.869995
2008-11-11 4246.700195 898.950012 1225.589966 8809.299805 1066.900024
2008-11-12 4182 852.299988 1165.380005 8695.509766 1008.26001
2008-11-13 4169.200195 911.289978 1240.930054 8238.639648 1015.900024
2008-11-14 4233 873.289978 1179.630005 8462.389648 1022.809998
2008-11-17 4132.200195 850.75 1151.959961 8522.580078 989.059998
2008-11-18 4208.600098 859.119995 1155.75 8328.410156 944.830017
2008-11-19 4005.699951 806.580017 1087.599976 8273.219727 925.349976
2008-11-20 3875 752.440002 1036.51001 7703.040039 864.400024
2008-11-21 3781 800.030029 1085.569946 7910.790039 828.98999
2008-11-24 4153 851.809998 1154.339966 NA 901.909973
2008-11-25 4171.299805 857.390015 1142.579956 8323.929688 906.390015
2008-11-26 4152.700195 887.679993 1193.089966 8213.219727 954.809998
2008-11-27 4226.100098 NA NA 8373.389648 972.030029
2008-11-28 4288 896.23999 1185.75 8512.269531 993.98999
2008-12-01 4065.5 816.210022 1091.160034 8397.219727 925.179993
2008-12-02 4122.899902 848.809998 1130 7863.689941 951.789978
2008-12-03 4170 870.73999 1166.199951 8004.100098 970.190002
2008-12-04 4163.600098 845.219971 1127.75 7924.240234 997.73999
2008-12-05 4049.399902 876.070007 1177.869995 7917.509766 1005.340027
2008-12-08 4300.100098 909.700012 1225.060059 8329.049805 NA
2008-12-09 4381.299805 888.669983 1212.449951 8395.870117 1026.630005
2008-12-10 4367.299805 899.23999 1222.380005 8660.240234 1060.869995
2008-12-11 4388.700195 873.590027 1180.459961 8720.549805 1089.650024
2008-12-12 4280.399902 879.72998 1206.650024 8235.870117 1098.199951
2008-12-15 4277.600098 868.570007 1181.869995 8664.660156 1115.040039
2008-12-16 4309.100098 913.179993 1243.48999 8568.019531 1143.329956
2008-12-17 4324.200195 904.419983 1225.859985 8612.519531 1147.969971
2008-12-18 4330.700195 885.280029 1204.689941 8667.230469 1116.430054
2008-12-19 4286.899902 887.880005 1217.189941 8588.519531 1095.930054
2008-12-22 4249.200195 871.630005 1189.150024 8723.780273 1045.560059
2008-12-23 4256 863.159973 1183.189941 NA 1038.310059
2008-12-24 4216.600098 868.150024 1184.300049 8517.099609 1038.310059
2008-12-25 4216.600098 NA NA 8599.5 NA
2008-12-26 4216.600098 872.799988 1185.439941 8739.519531 1058.569946
2008-12-29 4319.399902 869.419983 1173.150024 8747.169922 1076.410034
2008-12-30 4392.700195 890.640015 1201.339966 8859.55957 1079.660034
2008-12-31 4434.200195 903.25 1211.650024 NA 1079.660034
2009-01-01 4434.200195 NA NA NA NA
2009-01-02 4561.799805 931.799988 1263.699951 NA 1143.329956
2009-01-05 4579.600098 927.450012 1262.52002 9043.120117 1151.800049
2009-01-06 4638.899902 934.700012 1274.48999 9080.839844 1214.280029
2009-01-07 4507.5 906.650024 1238.599976 9239.240234 1167.060059
2009-01-08 4505.399902 909.72998 1252.52002 8876.419922 1192.439941
2009-01-09 4448.5 890.349976 1223.01001 8836.799805 1179.550049
2009-01-12 4426.200195 870.26001 1201.130005 NA 1128.170044
2009-01-13 4399.200195 871.789978 1202.650024 8413.910156 1131.959961
2009-01-14 4180.600098 842.619995 1163.420044 8438.450195 1087.609985
2009-01-15 4121.100098 843.73999 1183.52002 8023.310059 1100.26001
2009-01-16 4147.100098 850.119995 1198.140015 8230.150391 1097.959961
2009-01-19 4108.5 NA NA 8256.849609 1108.449951
2009-01-20 4091.399902 805.219971 1136.609985 8065.790039 1044.640015
2009-01-21 4059.899902 840.23999 1185.76001 7901.640137 1062.680054
2009-01-22 4052.199951 827.5 1168.079956 8051.740234 1057.819946
2009-01-23 4052.5 831.950012 1175.890015 7745.25 1066.51001
2009-01-26 4209 836.570007 1184.560059 7682.140137 1067.599976
2009-01-27 4194.399902 845.710022 1194.410034 8061.069824 1079.380005
2009-01-28 4295.200195 874.090027 1235.910034 8106.290039 1105.449951
2009-01-29 4190.100098 845.140015 1203.849976 8251.240234 1088.530029
2009-01-30 4149.600098 825.880005 1180.25 7994.049805 1077.089966
2009-02-02 4077.800049 825.440002 1195.75 7873.97998 1057.819946
2009-02-03 4164.5 838.51001 1215.660034 7825.509766 1072.339966
2009-02-04 4228.600098 832.22998 1215.430054 8038.939941 1079.040039
2009-02-05 4228.899902 845.849976 1245.109985 7949.649902 1110.719971
2009-02-06 4291.899902 868.599976 1277.48999 8076.620117 1143.819946
2009-02-09 4307.600098 869.890015 1281.650024 7969.029785 1135.959961
2009-02-10 4213.100098 827.159973 1229.290039 7945.939941 1105.109985
2009-02-11 4234.299805 833.73999 1227.050049 NA 1107.97998
2009-02-12 4202.200195 835.190002 1242.810059 7705.359863 1084.76001
2009-02-13 4189.600098 826.840027 1236.849976 7779.399902 1134.890015
2009-02-16 4134.799805 NA NA 7750.169922 1123.819946
2009-02-17 4034.100098 789.169983 1187.040039 7645.509766 1072.939941
2009-02-18 4006.800049 788.419983 1188.77002 7534.439941 1054.900024
2009-02-19 4018.399902 778.940002 1167.890015 7557.649902 1065.670044
2009-02-20 3889.100098 770.049988 1172.709961 7416.379883 1048.630005
2009-02-23 3850.699951 743.330017 1128.969971 7376.160156 1009.51001
2009-02-24 3816.399902 773.140015 1171.449951 7268.560059 1041.160034
2009-02-25 3849 764.900024 1160.829956 7461.220215 1019.109985
2009-02-26 3915.600098 752.830017 1127.099976 7457.930176 1017.869995
2009-02-27 3830.100098 735.090027 1116.98999 7568.419922 1019.289978
2009-03-02 3625.800049 700.820007 1076.670044 7280.149902 943.75
2009-03-03 3512.100098 696.330017 1080.670044 7229.720215 930.119995
2009-03-04 3645.899902 712.869995 1110.300049 7290.959961 986.27002
2009-03-05 3529.899902 682.549988 1074.52002 7433.490234 954.809998
2009-03-06 3530.699951 683.380005 1064.699951 7173.100098 965.02002
2009-03-09 3542.399902 676.530029 1043.869995 7086.029785 952.640015
2009-03-10 3715.199951 719.599976 1112.439941 7054.97998 1004.179993
2009-03-11 3693.800049 721.359985 1125.949951 7376.120117 1004.330017
2009-03-12 3712.100098 750.73999 1164.709961 7198.25 1025.390015
2009-03-13 3753.699951 756.549988 1168.52002 7569.279785 1043.329956
2009-03-16 3864 753.890015 1145.449951 7704.149902 1033.790039
2009-03-17 3857.100098 778.119995 1192.170044 7949.129883 1051.790039
2009-03-18 3805 794.349976 1206.959961 7972.169922 1065.560059
2009-03-19 3816.899902 784.039978 1204.209961 7945.959961 1078.77002
2009-03-20 3842.899902 768.539978 1187.180054 NA 1069.530029
2009-03-23 3952.800049 822.919983 1259.810059 8215.530273 1124.560059
2009-03-24 3911.5 806.119995 1234.339966 8488.299805 NA
2009-03-25 3900.300049 813.880005 1236.660034 8479.990234 1132.319946
2009-03-26 3925.199951 832.859985 1281.300049 8636.330078 1171.430054
2009-03-27 3898.899902 815.940002 1251.469971 8626.969727 1165.27002
2009-03-30 3762.899902 787.530029 1220.810059 8236.080078 1123.280029
2009-03-31 3926.100098 797.869995 1237.01001 8109.529785 1125.949951
2009-04-01 3955.600098 811.080017 1252.51001 8351.910156 1134.609985
2009-04-02 4125 834.380005 1294.300049 8719.780273 NA
2009-04-03 4029.699951 842.5 1316.160034 8749.839844 1196.969971
2009-04-06 3993.5 835.47998 1313.099976 8857.929688 1185.060059
2009-04-07 3930.5 815.549988 1275.420044 8832.849609 1149.73999
2009-04-08 3925.5 825.159973 1300.75 8595.009766 1163.099976
2009-04-09 3983.699951 856.559998 1340.280029 8916.05957 NA
2009-04-10 3983.699951 NA NA 8964.110352 NA
2009-04-13 3983.699951 858.72998 1336.670044 8924.429688 1224.599976
2009-04-14 3989 841.5 1322.310059 8842.679688 1206.430054
2009-04-15 3968.399902 852.059998 1316.51001 8742.959961 1214.920044
2009-04-16 4053 865.299988 1352.97998 8755.259766 1254.72998
2009-04-17 4092.800049 869.599976 1353.920044 8907.580078 1258.469971
2009-04-20 3990.899902 832.390015 1309.369995 8924.75 1193.030029
2009-04-21 3987.5 850.080017 1329.060059 8711.330078 1220.339966
2009-04-22 4030.699951 843.549988 1335.719971 8727.299805 1226.969971
2009-04-23 4018.199951 851.919983 1344.410034 8847.009766 1228.290039
2009-04-24 4156 866.22998 1373.280029 8707.990234 1259.22998
2009-04-27 4167 857.51001 1369.939941 8726.339844 1244.52002
2009-04-28 4096.399902 855.159973 1361.920044 8493.769531 1243.76001
2009-04-29 4189.600098 873.640015 1382.380005 NA 1270.609985
2009-04-30 4243.700195 872.809998 1394.329956 8828.259766 1275.25
2009-05-01 4243.200195 877.52002 1396.619995 8977.370117 NA
2009-05-04 4243.200195 907.23999 1427.959961 NA 1352.880005
2009-05-05 4336.899902 903.799988 1423.810059 NA 1363.189941
2009-05-06 4396.5 919.530029 1423.849976 NA 1409.910034
2009-05-07 4398.700195 907.390015 1389.829956 9385.700195 1423.920044
2009-05-08 4462.100098 929.22998 1394.160034 9432.830078 1500.060059
2009-05-11 4435.5 909.23999 1395.790039 9451.980469 1512.109985
2009-05-12 4425.5 908.349976 1377.400024 9298.610352 1525.219971
2009-05-13 4331.399902 883.919983 1339.829956 9340.490234 1461.219971
2009-05-14 4362.600098 893.070007 1359.670044 9093.730469 1448.180054
2009-05-15 4348.100098 882.880005 1355.109985 9265.019531 1438.640015
2009-05-18 4446.5 909.710022 1392.72998 9038.69043 1528.579956
2009-05-19 4482.299805 908.130005 1398.050049 9290.290039 1533.390015
2009-05-20 4468.399902 903.469971 1393.719971 9344.639648 1550.150024
2009-05-21 4345.5 888.330017 1367.390015 9264.150391 1560.849976
2009-05-22 4365.299805 887 1363.170044 9225.80957 1562.400024
2009-05-25 4365.299805 NA NA 9347 NA
2009-05-26 4411.700195 910.330017 1412.609985 9310.80957 1582.300049
2009-05-27 4416.200195 893.059998 1401.880005 9438.769531 1567.359985
2009-05-28 4387.5 906.830017 1420.310059 9451.389648 1560.410034
2009-05-29 4417.899902 919.140015 1435.569946 9522.5 1587.209961
2009-06-01 4506.200195 942.869995 1477.119995 9677.75 1656.109985
2009-06-02 4477 944.73999 1480.310059 9704.30957 1668.76001
2009-06-03 4383.399902 931.76001 1475.439941 9741.669922 1600.930054
2009-06-04 4386.899902 942.460022 1492.73999 9668.959961 1654.560059
2009-06-05 4438.600098 940.090027 1493.209961 9768.009766 1638.099976
2009-06-08 4405.200195 939.140015 1488.48999 9865.629883 1625.26001
2009-06-09 4404.799805 942.429993 1501.550049 9786.820312 1641.699951
2009-06-10 4436.799805 939.150024 1495.27002 9991.490234 1654.98999
2009-06-11 4461.899902 944.890015 1497.01001 9981.330078 1669.540039
2009-06-12 4442 946.210022 1489.969971 10135.820312 1654.560059
2009-06-15 4326 923.719971 1456.959961 10039.669922 NA
2009-06-16 4328.600098 911.969971 1443.25 9752.879883 1586.22998
2009-06-17 4278.5 910.710022 1455.890015 9840.849609 1534.640015
2009-06-18 4280.899902 918.369995 1453.800049 9703.719727 1529.900024
2009-06-19 4345.899902 921.22998 1471.22998 9786.259766 1559.459961
2009-06-22 4234.100098 893.039978 1426.609985 9826.269531 1495.97998
2009-06-23 4230 895.099976 1424.459961 9549.610352 1506.900024
2009-06-24 4280 900.940002 1447.060059 9590.320312 1545.810059
2009-06-25 4252.600098 920.26001 1475.819946 9796.080078 1580.959961
2009-06-26 4241 918.900024 1480.199951 9877.389648 1579.98999
2009-06-29 4294 927.22998 1483.829956 9783.469727 1589.300049
2009-06-30 4249.200195 919.320007 1477.25 9958.44043 1587.969971
2009-07-01 4340.700195 923.330017 1481.339966 9939.929688 1610.109985
2009-07-02 4234.299805 896.419983 1446.280029 9876.150391 1561.939941
2009-07-03 4236.299805 NA NA 9816.070312 1579.119995
2009-07-06 4194.899902 898.719971 1441.01001 9680.870117 1553.670044
2009-07-07 4187 881.030029 1404.780029 9647.790039 1520.469971
2009-07-08 4140.200195 879.559998 1411.530029 9420.75 1477.839966
2009-07-09 4158.700195 882.679993 1414.97998 9291.05957 NA
2009-07-10 4127.200195 879.130005 1419.839966 9287.280273 NA
2009-07-13 4202.100098 901.049988 1447.699951 9050.330078 1548.430054
2009-07-14 4237.700195 905.840027 1452.839966 9261.80957 1535.380005
2009-07-15 4346.5 932.679993 1500.97998 9269.25 1603.810059
2009-07-16 4361.799805 940.73999 1518.869995 9344.160156 1626.339966
2009-07-17 4388.799805 940.380005 1527.26001 9395.320312 1622.670044
2009-07-20 4443.600098 951.130005 1544 NA 1649.219971
2009-07-21 4481.200195 954.580017 1553.01001 9652.019531 1652.699951
2009-07-22 4493.700195 954.070007 1565 9723.160156 1642.51001
2009-07-23 4559.799805 976.289978 1601.52002 9792.94043 1679.420044
2009-07-24 4576.600098 979.26001 1599.060059 9944.549805 1675.099976
2009-07-27 4586.100098 982.179993 1599.310059 10088.660156 1685.949951
2009-07-28 4528.799805 979.619995 1605.469971 10087.259766 1665.209961
2009-07-29 4547.5 975.150024 1599.609985 10113.240234 1655.680054
2009-07-30 4631.600098 986.75 1609.869995 10165.209961 1696.189941
2009-07-31 4608.399902 987.47998 1603.359985 10356.830078 1719.869995
2009-08-03 4682.5 1002.630005 1628.119995 10352.469727 1781.800049
2009-08-04 4671.399902 1005.650024 1628.48999 10375.009766 1778.359985
2009-08-05 4647.100098 1002.719971 1614.439941 10252.530273 1806.51001
2009-08-06 4690.5 997.080017 1600.290039 10388.089844 1776.930054
2009-08-07 4731.600098 1010.47998 1619.48999 10412.089844 1799.530029
2009-08-10 4722.200195 1007.099976 1610.430054 10524.259766 1793.310059
2009-08-11 4671.299805 994.349976 1594.689941 10585.459961 1759.540039
2009-08-12 4716.799805 1005.809998 1619.589966 10435 1773.290039
2009-08-13 4755.5 1012.72998 1628.650024 10517.19043 1795.579956
2009-08-14 4714 1004.090027 1611.579956 10597.330078 1761.609985
2009-08-17 4645 979.72998 1564.890015 10268.610352 NA
2009-08-18 4685.799805 989.669983 1586.5 10284.959961 1727.76001
2009-08-19 4689.700195 996.460022 1596.609985 10204 1728.209961
2009-08-20 4756.600098 1007.369995 1614.219971 10383.410156 1766.890015
2009-08-21 4850.899902 1026.130005 1637.780029 10238.200195 1797.329956
2009-08-24 4896.200195 1025.569946 1634.780029 10581.049805 1780.930054
2009-08-25 4916.799805 1028 1639.900024 10497.360352 1779.800049
2009-08-26 4890.600098 1028.119995 1637 10639.709961 1778.26001
2009-08-27 4869.399902 1030.97998 1640.969971 10473.969727 1778.339966
2009-08-28 4908.899902 1028.930054 1643.23999 10534.139648 1797.02002
2009-08-31 4908.899902 1020.619995 1625.189941 10492.530273 1781.890015
2009-09-01 4819.700195 998.039978 1595.839966 10530.05957 1743.640015
2009-09-02 4817.600098 994.75 1594.280029 10280.459961 1753.660034
2009-09-03 4796.799805 1003.23999 1605.97998 10214.639648 1754.709961
2009-09-04 4851.700195 1016.400024 1638.069946 10187.110352 1779.25
2009-09-07 4933.200195 NA NA 10320.94043 1809.199951
2009-09-08 4947.299805 1025.390015 1654.810059 10393.230469 1853.02002
2009-09-09 5004.299805 1033.369995 1669.22998 10312.139648 1874.329956
2009-09-10 4987.700195 1044.140015 1686.160034 10513.669922 1908.459961
2009-09-11 5011.5 1042.72998 1685.459961 10444.330078 1900.180054
2009-09-14 5018.899902 1049.339966 1693.76001 10202.05957 1920.060059
2009-09-15 5042.100098 1052.630005 1699.530029 10217.620117 1930.630005
2009-09-16 5124.100098 1068.76001 1723.72998 10270.769531 1977.410034
2009-09-17 5164 1065.48999 1721.089966 10443.799805 2017.569946
2009-09-18 5172.899902 1068.300049 1725.23999 10370.540039 2007.599976
2009-09-21 5134.399902 1064.660034 1731.579956 NA 1986.339966
2009-09-22 5142.600098 1071.660034 1734.089966 NA 2057.830078
2009-09-23 5139.399902 1060.869995 1724.27002 NA 2023.359985
2009-09-24 5079.299805 1050.780029 1709.76001 10544.219727 2005.790039
2009-09-25 5082.200195 1044.380005 1694.150024 10265.980469 2015.829956
2009-09-28 5165.700195 1062.97998 1724.589966 10009.519531 2071.360107
2009-09-29 5159.700195 1060.609985 1717.670044 10100.200195 2065.669922
2009-09-30 5133.899902 1057.079956 1718.98999 10133.230469 2075.139893
2009-10-01 5047.799805 1029.849976 1666.410034 9978.639648 2022.790039
2009-10-02 4988.700195 1025.209961 1662.48999 9731.870117 2024.800049
2009-10-05 5024.299805 1040.459961 1675.640015 9674.490234 2053.050049
2009-10-06 5138 1054.719971 1705.25 9691.799805 2101.340088
2009-10-07 5108.899902 1057.579956 1710.449951 9799.599609 2097.649902
2009-10-08 5154.600098 1065.47998 1717.790039 9832.469727 2149.090088
2009-10-09 5161.899902 1071.48999 1727.76001 10016.389648 2169.040039
2009-10-12 5210.200195 1076.189941 1729.630005 NA NA
2009-10-13 5154.200195 1073.189941 1730.27002 10076.55957 2193.919922
2009-10-14 5256.100098 1092.02002 1754.26001 10060.209961 2224.27002
2009-10-15 5223 1096.560059 1753.359985 10238.650391 2224.97998
2009-10-16 5190.200195 1087.680054 1739.319946 10257.55957 2207.280029
2009-10-19 5281.5 1097.910034 1756.680054 10236.509766 2253.840088
2009-10-20 5243.399902 1091.060059 1756.189941 10336.839844 2246.040039
2009-10-21 5257.899902 1081.400024 1753.560059 10333.389648 2257.280029
2009-10-22 5207.399902 1092.910034 1763.150024 10267.169922 2309.47998
2009-10-23 5242.600098 1079.599976 1753.630005 10282.990234 2295.879883
2009-10-26 5191.700195 1066.949951 1746.75 10362.620117 2279.469971
2009-10-27 5201 1063.410034 1722.459961 10212.459961 2255.26001
2009-10-28 5080.399902 1042.630005 1682.060059 10075.049805 2119.76001
2009-10-29 5137.700195 1066.109985 1711.27002 9891.099609 2206.48999
2009-10-30 5044.600098 1036.189941 1667.130005 10034.740234 2115.76001
2009-11-02 5104.5 1042.880005 1672.910034 9802.950195 2145.469971
2009-11-03 5037.200195 1045.410034 1679.199951 NA 2204.679932
2009-11-04 5107.899902 1046.5 1680.670044 9844.30957 2242.540039
2009-11-05 5125.600098 1066.630005 1721.089966 9717.44043 2222.810059
2009-11-06 5142.700195 1069.300049 1730.76001 9789.349609 NA
2009-11-09 5235.200195 1093.079956 1768.400024 9808.990234 2288.649902
2009-11-10 5230.600098 1093.01001 1773.170044 9870.730469 2279.689941
2009-11-11 5266.799805 1098.51001 1782.949951 9871.679688 2250.889893
2009-11-12 5276.5 1087.23999 1773.140015 9804.490234 2219.280029
2009-11-13 5296.399902 1093.47998 1788.609985 9770.30957 2233.429932
2009-11-16 5382.700195 1109.300049 1807.560059 9791.179688 2294.639893
2009-11-17 5345.899902 1110.319946 1812.209961 9729.929688 2280.800049
2009-11-18 5342.100098 1109.800049 1801.73999 9676.799805 2265.560059
2009-11-19 5267.700195 1094.900024 1773.189941 9549.469727 2240.030029
2009-11-20 5251.399902 1091.380005 1764.390015 9497.679688 2231.5
2009-11-23 5355.5 1106.23999 1792.939941 NA 2251.379883
2009-11-24 5324 1105.650024 1786.25 9401.580078 2247.870117
2009-11-25 5364.799805 1110.630005 1793.670044 9441.639648 2253.449951
2009-11-26 5194.100098 NA NA 9383.240234 2156.98999
2009-11-27 5245.700195 1091.48999 1765.459961 9081.519531 2188.580078
2009-11-30 5190.700195 1095.630005 1767.430054 9345.549805 2147.25
2009-12-01 5312.200195 1108.859985 1787.709961 9572.200195 2210.120117
2009-12-02 5327.399902 1109.23999 1790.819946 9608.94043 2220.610107
2009-12-03 5313 1099.920044 1782.910034 9977.669922 2213.060059
2009-12-04 5322.399902 1105.97998 1791.910034 10022.589844 2174.469971
2009-12-07 5310.700195 1103.25 1783.650024 10167.599609 2173
2009-12-08 5223.100098 1091.939941 1772.72998 10140.469727 NA
2009-12-09 5203.899902 1095.949951 1789.699951 10004.719727 2162.629883
2009-12-10 5244.399902 1102.349976 1799.369995 9862.820312 2179.600098
2009-12-11 5261.600098 1106.410034 1792.060059 10107.870117 2177.629883
2009-12-14 5315.299805 1114.109985 1809.089966 10105.679688 2216.540039
2009-12-15 5285.799805 1107.930054 1798.209961 10083.480469 2214.909912
2009-12-16 5320.299805 1109.180054 1800.819946 10177.410156 2229.649902
2009-12-17 5217.600098 1096.079956 1778.27002 10163.799805 2225.47998
2009-12-18 5196.799805 1102.469971 1807.359985 10142.049805 2215.449951
2009-12-21 5294 1114.050049 1828.790039 10183.469727 2216.399902
2009-12-22 5328.700195 1118.02002 1839.51001 10378.030273 2241.090088
2009-12-23 5372.399902 1120.589966 1851.98999 NA 2249.350098
2009-12-24 5402.399902 1126.47998 1869.839966 10536.919922 NA
2009-12-25 5402.399902 NA NA 10494.709961 NA
2009-12-28 5402.399902 1127.780029 1878.180054 10634.230469 2282.580078
2009-12-29 5437.600098 1126.199951 1872.02002 10638.05957 2318.389893
2009-12-30 5397.899902 1126.420044 1878.650024 10546.44043 2320.72998
2009-12-31 5412.899902 1115.099976 1860.310059 NA NA
2010-01-01 5412.899902 NA NA NA NA
